serialNum,search_url,url,name_eng,name,genres,length,year,imdb_score,downloads,producer,actors
5725,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5725,The Magdalene Sisters,האחיות מגדלנה,דרמה,119,2002,7.9,581,פיטר מולאן,אן-מארי דאף;נורה-ג'יין נון;דורותי דאפי;איילין וולש;מרי מאריי;בריטה סמית';פרנסס הילי
5732,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5732,Subject Two,מטופל מספר שתיים,דרמה;מתח,93,2006,5.5,586,פיליפ צ'ידל,כריסטיאן אוליבר;דין סטייפלטון
5731,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5731,Species III,מין מסוכן 3,אימה;מתח;מדע בדיוני,112,2004,4.1,513,בראד טרנר,נטאשה הנסטרידג';רובין דאן;רוברט קנפר;אמיליה קוק;ג'יימס ליאו ריאן
5734,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5734,State Property 2,רכוש ציבורי 2,פעולה;דרמה;פשע;מוזיקלי,94,2005,3.6,173,דיימון דאש,ביני סיגל;נורגה;דיימון דאש;מייקל בנט;אומיליו ספארקס
5751,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5751,‏(Taepung (Typhoon,טייפון,פעולה;דרמה;מתח;זר,124,2005,5.9,214,קיונג-טייק קוואק,דונג-קון ג'אנג;ג'ונג-ג'יי לי;דייויד מקיניס
5737,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5737,State and Main,סטייט פינת מיין,קומדיה,105,2000,6.8,145,דייוויד מאמט,אלק בולדווין;פיליפ סימור הופמן;שרה ג'סיקה פרקר;ג'וליה סטיילס;וויליאם ה. מייסי;צ'ארלס דרנינג;דייויד פיימר;קלארק גרג;רבקה פידג'ן;מייקל היגינס;בריאן הו
5760,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5760,Johnny Mnemonic,ג'וני נמוניק,פעולה;מדע בדיוני;מתח,96,1995,4.9,250,רוברט לונגו,קיאנו ריבס;דינה מאייר;אייס טי;טקאשי קיטאנו;דניס אקיאמה;דולף לונדגרן;הנרי רולינס;ברברה סוקובה;אודו קייר;טרייסי טוויד
5738,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5738,Passenger 57,נוסע 57,מתח;פעולה,84,1992,5.5,202,קווין הוקס,ווסלי סנייפס;ברוס פיין;טום סייזמור;ברוס גרינווד;אלכס דטצ'ר;אליזבת' הארלי;רוברט הוקס;מייקל הורס;מארק מאקוליי
5736,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5736,The Statement,ההצהרה,מתח;דרמה,120,2003,6.1,129,נורמן ג'ויסון,מייקל קיין;טילדה סווינטון;ג'רמי נורתהאם;אלן בייטס;שרלוט רמפלינג;מאט קרייבן;סייראן הינדס;פיטר רייט
5692,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5692,Quills,עט הסקנדל,דרמה;רומנטיקה;אימה,124,2000,7.3,232,פיליפ קאופמן,ג'פרי ראש;קייט וינסלט;חואקין פיניקס;מייקל קיין;בילי וייטלו;פטריק מאלאהייד;אמילי וורנר
5759,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5759,Breakin' All the Rules,לשבור את כל החוקים,קומדיה;רומנטיקה,85,2004,5.3,268,דניאל טפליץ,ג'יימי פוקס;גבריאל יוניון;מוריס צ'סטנט;ג'ניפר אספוזיטו;פיטר מקניקול;ג'יל ריצ'י;ביאנקה לוסון;סמנתה נגל
5764,http://www.torec.net/movies_subs.asp?p=586,http://www.torec.net/sub.asp?sub_id=5764,Pulp Fiction,ספרות זולה,פשע;קומדיה שחורה;פעולה;דרמה,154,1994,8.9,"3,573",קוונטין טרנטינו,ג'ון טרבולטה;סמואל ל. ג'קסון;אומה תורמן;ברוס וויליס;הארווי קייטל;טים רות';וינג ריימס;אריץ סטולץ;אמנדה פלאמר;מריה דה מדיירוס;כריסטופר ווקן;רוזנה ארקט;סטיב בושמי;קוונטין טרנטינו;פיל לאמר
5709,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5709,Poseidon,פוסידון,מתח;פעולה,91,2006,5.6,"4,854",וולפגנג פיטרסן.,ג'וש לוקאס;קורט ראסל;ריצ'רד דרייפוס;ג'סינדה ברט;אמי רוסום;מייק ווגל;מיה מאסטרו;אנדרה בראוור;פרדי רודריגז;פרגי;קווין דילון
5713,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5713,Little Manhattan,מנהטן הקטנה,"קומדיה, רומנטיקה, משפחה",90,2005,7.6,643,מארק לוין,ג'וש הטצ'רסון;צ'רלי ריי;בראדלי ויטפורד;סינתיה ניקסון;וולי גארסון
5711,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5711,About A Boy,רווק פלוס ילד,קומדיה,101,2002,7.4,507,"כריס וייץ , פול וייץ",יו גראנט;רייצ'ל ווייז;טוני קולט;ניקולס הולט
5717,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5717,Dances with Wolves,רוקד עם זאבים,הרפתקאות;דרמה;מערבון,224,1990,7.9,"1,305",קווין קוסטנר,קווין קוסטנר;מרי מקדונל;גרהאם גרין;רודני א. גרנט;רוברט פסטורלי
5719,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5719,The One,האחד,פעולה;מתח;מדע בדיוני,87,2001,5.5,703,ג'יימס וונג,ג'ט לי;קרלה ג'וגינו;דלרוי לינדו;ג'ייסון סטאטהאם;ג'יימס מוריסון;דילן ברונו;ארצ'י קאו;רון צימרמן
5721,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5721,The Job,הג'וב,פעולה;פשע,83,2003,4.7,229,קני גולד,דאריל האנה;בראד רנפרו;דומיניק סוויין;אריק מביוס;אלכס רוקו;שון וודס;אלנה הנלי;קיווה דוסון
5704,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5704,I Do But I Don't,"אני כן, אבל אני לא",רומנטיקה;קומדיה,97,2004,5.5,241,קלי מאקין,דניס ריצארד;דין קיין;קרן קלישאה;צארלס בנדר
5710,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5710,Ice Age: The Meltdown,עידן הקרח 2,אנימציה;קומדיה;הרפתקאות;ילדים,91,2006,6.9,"3,465",קרלוס סרדאנה.,ריי רומנו;ג'ון לגיזמו;דניס לירי;שון וויליאם סקוט;קווין לאטיפה;ג'יי לנו;וויל ארנט;ג'וש פק
5780,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5780,Ring Around the Rosie,במעגל נחוגה,מתח;אימה,87,2006,3,620,רובי זאק,טום סייזמור;ג'ינה פיליפס;רנדל בטינקוף;ג'ני מולן;קרלין מור
5775,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5775,Ray,ריי,דרמה;ביוגרפיה;מוזיקלי,152,2004,7.8,531,טיילור הקפורד,ג'יימי פוקס;קרי וושינגטון;רג'ינה קינג;קליפטון פאוול;הנרי לניקס;שרון וורן;טראנס האוורד;קרטיס אמרסטרונג;ריצ'רד שיף;לרנז טייט;דייוויד קרמהולץ;בוקים וודביין;אונג'ן אליס;ריק גומז;טקואן ריצ'מונד
5723,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5723,Barbershop,המספרה,קומדיה,102,2002,6.2,440,טים סטורי,אייס קיוב;אנטוני אנדרסון;סדריק הבדרן;שון פטריק תומאס;איב;טרוי גאריטי;מייקל אילי;קית' דיוויד;טום רייט;ג'ייסון ג'ורג';דריי דייויד
5722,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5722,Chicken Run,מרד התרנגולים,אנימציה;קומדיה;ילדים,84,2000,7.3,893,"פיטר לורד, ניק פארק",פיל דניאלס;מל גיבסון;לין פרגוסון;ג'יין הורוקס;טוני הייגרת';מירנדה ריצ'רדסון;ג'וליה סוואלה;טימותי ספאל;אימלדה סטנטון
5779,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5779,Camp,מחנה מוזיקלי (קאמפ),קומדיה;נעורים,114,2003,6.4,133,טוד גראף,טיפאני טיילור;דון דיקסון;אלאנה אלן;דניאל לאטרל;ג'ואנה צ'ילוקט;רובין דה ג'יזס;סטיבן קטס;וינס רימולדי
5724,http://www.torec.net/movies_subs.asp?p=587,http://www.torec.net/sub.asp?sub_id=5724,Barbershop 2: Back in Business,המספרה 2,קומדיה,106,2004,5.5,443,קווין רודני סאליבן,אייס קיוב;סדריק הבדרן;קווין לאטיפה;שון פטריק תומאס;איב;טרוי גאריטי;מייקל אילי;קינן תומפסון;רוברט ויסדום;הארי לניקס;דריי דייויס
5786,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5786,Tapas,טאפאס,דרמה;קומדיה;זר,94,2005,7,427,"חוזה קורבצ'ו, חואן קרוז",אנג'ל דה אנדרס;מריה גליאנה;אלווירה מינגז
5787,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5787,Cats & Dogs,כלבים נגד חתולים,קומדיה;ילדים,87,2001,5.2,453,לורנס גוטרמן,ג'ף גולדבלום;אליזבת פרקינס;אלכסנדר פולוק;מרים מרגוליס;טובי מגווייר;אלק בולדווין;שון הייז;סוזן סרנדון;ג'ו פנטוליאנו;מייקל קלארק דאנקן;ג'ון לוביץ
5793,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5793,Coronado,קורונדו,פעולה;מלחמה;הרפתקאות;קומדיה,88,2003,4.4,151,קלאודיו פה,קריסטין דטילו;קלייטון רונר;מייקל לורי;ג'ון ריס-דייויס;גרי קרוונטס
5798,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5798,The Hudsucker Proxy,הקפיצה הגדולה,קומדיה;פנטזיה,111,1994,7.4,975,איתן וג'ואל כהן,טים רובינס;ג'ניפר ג'ייסון לי;פול ניומן;צ'ארלס דרנינג;ג'ון מהוני;ביל קובס;ג'ים טרו;ברוס קמפבל;סטיב בושמי;פיטר גלאגר;אנה ניקול סמית';סם ריימי;ג'ון פוליטו;ג'ון גודמן
5790,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5790,Johnson Family Vacation,שיגעון של חופשה,קומדיה,97,2004,3.8,259,כריסטופר ארסקין,סדריק הבדרן;ונסה וויליאמס;באו וואו;סולנג נואלס;שאנון אליזבת';סטיב הארווי;אלומה רייט;שרי הידלי;ג'ניפר פרימן;גבי סולייל
5792,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5792,Under Siege,מצור ימי,מתח;פעולה,103,1992,6.2,371,אנדרו דייויס,סטיבן סיגל;טומי לי ג'ונס;גארי ביוסי;אריקה אלניאק;קולם מיני;פטריק אוניל;אנדי רומנו
5788,http://www.torec.net/movies_subs.asp?p=585,http://www.torec.net/sub.asp?sub_id=5788,Once Upon a Time in Mexico,היו זמנים במקסיקו,פעולה;פשע;מתח,102,2003,6.2,791,רוברט רודריגז,אנטוניו בנדראס;סלמה האייק;ג'וני דפ;מיקי רורק;אווה מנדז;דני טרחו;אנריקה איגלסיאס;ציץ' מארין;ווילאם דפו;מרקו לאונרדי;רובן בליידס
5795,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5795,The Big Empty,הריק הגדול,קומדיה;מיסתורין;מדע בדיוני,94,2003,6.1,162,סטיב אנדרסון,ג'ון פאברו;ג'ואי לורן אדאמס;באד קורט;דאריל האנה;אדם ביץ';רייצ'ל לי קוק;מלורה וולטרס;קלסי גראמר;שון בין;גרי פרמר;ג'ון גרייס
5799,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5799,Van Helsing,ואן הלסינג,פעולה;הרפתקאות;פנטזיה;מתח;אימה,132,2004,5.5,512,סטפן סומרס,יו ג'קמן;קייט בקינסייל;ריצ'רד רוקסבורג;דייויד וונהם;וויל קמפ;שולר הנסלי;ג'וזי מאראן;רובי קולטריין;סמואל ווסט;סילביה קולוקה;אלנה אניאה
5818,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5818,The Wild,ג'ונגל סיטי,אנימציה;הרפתקה;קומדיה;משפחה,79,2006,5.4,"1,497",סטיב וויליאמס,קיפר סאתרלנד;ג'יימס בלושי;אדי איזארד;ג'נין גארפולד
5833,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5833,Life or Something Like It,החיים או משהו כזה,קומדיה;רומנטיקה,103,2002,5.7,390,סטיבן הרק,אנג'לינה ג'ולי;אדוארד ברנס;טוני שלהוב;כריסטיאן קיין;ג'יימס גאמון;סטוקארד צ'נינג;מליסה אריקו;גרגורי איצין;מקס בייקר
5831,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5831,The Majestic,מג'סטיק,דרמה,152,2001,6.7,462,פרנק דרבונט,ג'ים קארי;מרטין לנדאו;בוב באלבן;אמנדה דטמר;לורי הולדן;רון ריפקין;ברנט בריסקו;ג'רי בלאק;ג'פרי דמאן;קתרין דנט;בריאן הו;ברוס קמפבל;קליף קרטיס;מאט דיימון
5825,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5825,Atash,צימאון,דרמה,110,2004,6.7,237,תאופיק אבו ואייל,מחנג'ה;חוסיין יאסין;בויראת אמאל;בלאל רובא;אבו חוסיין
5830,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5830,Willard,ווילארד,קומדיה שחורה;מתח;אימה,100,2003,6.2,138,גלן מורגן,כריספין גלובר;ר. לי ארמי;לורה הארינג;ג'קי בורוז;קימברלי פאטון;וויליאם ס. טיילור;גאס לינץ';טיי אולסון
5832,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5832,Thirteen Days,13 יום,מתח;דרמה;היסטוריה,145,2000,7.3,909,רוג'ר דונלדסון,קווין קוסטנר;ברוס גרינווד;דילן בייקר;סטיבן קלפ;ביל סמיטרוביץ';מייקל פיירמן;מדיסון מייסון;דייויד או'דונל;כריסטופר לופורד
5841,http://www.torec.net/movies_subs.asp?p=583,http://www.torec.net/sub.asp?sub_id=5841,"Monsters, Inc","מפלצות בע""מ",אנימציה;הרפתקאות;ילדים,95,2001,8,"2,003",פיט דוקטר,ג'ון גודמן;בילי קריסטל;מרי ביגס;ג'ניפר טילי;ג'יימס קובורן
5835,http://www.torec.net/movies_subs.asp?p=584,http://www.torec.net/sub.asp?sub_id=5835,Babe: Pig in the City,בייב בעיר הגדולה,קומדיה;ילדים;פנטזיה;משפחה,97,1998,6.2,244,ג'ורג' מילר,ג'יימס קרומוול;מגדה צובנסקי;אליזבת' דיילי;מיקי רוני;אדם גולדברג;מיילס ג'פרי;הוגו וויבינג
5838,http://www.torec.net/movies_subs.asp?p=583,http://www.torec.net/sub.asp?sub_id=5838,Hoot,שריקת הינשוף,קומדיה;משפחה,90,2006,5.3,"1,295",וויל שריינר,לוגאן לרמן;לוק ווילסון;טים בלייק נלסון;דין קולינס;קלרק גרג;ניל פלין;קירסטן וורן;בריי לרסון;קודי לינלי;ג'סיקה קופיל;רוברט ווגנר
5846,http://www.torec.net/movies_subs.asp?p=583,http://www.torec.net/sub.asp?sub_id=5846,The Dark Hours,שעות אפלות,מתח;אימה,80,2005,6.3,905,פול פוקס,קייט גרינהאוס;איידן דיביין;גורדון קורי;איריס גראהם;דוב טיפנבך
